Site Name,Division,Line Segment,Mile Post,Radio ID #,Version,SMID,SM EMP Address,SiteID,Network ID,Tx Power Offset,SFLen,FFrame,Number of WIUs,DSB,Slot 1,Slot 2,Slot 3,Slot 4,DSB1,DSB2,DSB3,DSB4,DSB5,DSB6,CONNECT,REPEAT,REPEAT DSB 1,REPEAT FTDMA 1,REPEAT DSB 2,REPEAT FTDMA 2,REPEAT DSB 3,REPEAT FTDMA 3,HOLDOFF,SBM MOD,Lat DD:MM.MMMN,Long DD:MM.MMMW,Height (m)
SIG 46.8/46.9,Alabama,NO,46.9,3940177,MTA17-2019-018,w65604101r,ns.w.656041:01.r.sma,656041,0,0,4000,0,1,ON,,,,,"656041,1","656041,2","656041,3","656041,4","656041,5","656041,6",3680021,OFF,,,,,,,5,,31:47.5561N, 89:01.5068W,91
SIG 49.6/49.5,Alabama,NO,49.6,3940178,MTA17-2017-012,w65604201r,ns.w.656042:01.r.sma,656042,0,0,4000,0,CLOSE PROX,ON,,,,,"656042,1","656042,2","656042,3","656042,4","656042,5","656042,6",,OFF,,,,,,,5,,,,0
SIG 51.9/52.0,Alabama,NO,51.9,3940179,MTA17-2019-018,w65604301r,ns.w.656043:01.r.sma,656043,0,0,4000,0,1,ON,,,,,"656043,1","656043,2","656043,3","656043,4","656043,5","656043,6",3680021,OFF,,,,,,,5,,31:44.6437N, 89:05.4496W,79
SIG 54.0/54.1,Alabama,NO,54.2,3940180,MTA17-2019-018,w65604401r,ns.w.656044:01.r.sma,656044,0,0,4000,0,1,ON,,,,,"656044,1","656044,2","656044,3","656044,4","656044,5","656044,6",3680021,OFF,,,,,,,5,,31:43.4876N, 89:07.1181W,75
SIG 56.0,Alabama,NO,56,3940181,MTA17-2019-018,w65604501r,ns.w.656045:01.r.sma,656045,0,0,4000,0,1,ON,,,,,"656045,1","656045,2","656045,3","656045,4","656045,5","656045,6",3680021,OFF,,,,,,,5,,31:41.7843N, 89:07.5072W,76
SIG 56.5/56.6,Alabama,NO,56.5,3940182,MTA17-2019-018,w65604601r,ns.w.656046:01.r.sma,656046,0,0,4000,0,1,ON,,,,,"656046,1","656046,2","656046,3","656046,4","656046,5","656046,6",3680021,OFF,,,,,,,5,,31:41.3971N, 89:07.8141W,76
SIG 58.0/58.1,Alabama,NO,58,3940183,MTA17-2019-018,w65604701r,ns.w.656047:01.r.sma,656047,0,0,4000,0,1,ON,,,,,"656047,1","656047,2","656047,3","656047,4","656047,5","656047,6",3680021,OFF,,,,,,,5,,31:40.3970N, 89:08.5915W,72
SIG A60.3/B60.3/60.4,Alabama,NO,60.3,3940184,MTA17-2019-018,w65604801r,ns.w.656048:01.r.sma,656048,0,0,4000,0,1,ON,,,,,"656048,1","656048,2","656048,3","656048,4","656048,5","656048,6",3680022,OFF,,,,,,,5,,31:38.6086N, 89:09.9705W,69
SIG 63.4/63.5,Alabama,NO,63.44,3940185,MTA17-2019-018,w65604901r,ns.w.656049:01.r.sma,656049,0,0,4000,0,1,ON,,,,,"656049,1","656049,2","656049,3","656049,4","656049,5","656049,6",3680022,OFF,,,,,,,5,,31:36.4891N, 89:11.6478W,79
SIG 66.7/66.8,Alabama,NO,66.7,3940186,MTA17-2019-018,w65605001r,ns.w.656050:01.r.sma,656050,0,0,4000,0,1,ON,,,,,"656050,1","656050,2","656050,3","656050,4","656050,5","656050,6",3680022,OFF,,,,,,,5,,31:34.4246N, 89:13.7415W,85
SIG 69.8/69.9,Alabama,NO,69.9,3940187,MTA17-2019-018,w65606101r,ns.w.656061:01.r.sma,656061,0,0,4000,0,1,ON,,,,,"656061,1","656061,2","656061,3","656061,4","656061,5","656061,6",3680022,OFF,,,,,,,5,,31:32.2361N, 89:15.5977W,101
SIG 72.6/72.7,Alabama,NO,72.55,3940188,MTA17-2019-018,w65606201r,ns.w.656062:01.r.sma,656062,0,0,4000,0,1,ON,,,,,"656062,1","656062,2","656062,3","656062,4","656062,5","656062,6",3680022,OFF,,,,,,,5,,31:30.2575N, 89:16.7141W,74
SIG 75.6/75.5,Alabama,NO,75.6,3940189,MTA17-2019-018,w65606301r,ns.w.656063:01.r.sma,656063,0,0,4000,0,1,ON,,,,,"656063,1","656063,2","656063,3","656063,4","656063,5","656063,6",3680022,OFF,,,,,,,5,,31:27.6575N, 89:16.7080W,67
SIG 77.7/77.8,Alabama,NO,77.6,3940190,MTA17-2019-018,w65606401r,ns.w.656064:01.r.sma,656064,0,0,4000,0,1,ON,,,,,"656064,1","656064,2","656064,3","656064,4","656064,5","656064,6",3680022,OFF,,,,,,,5,,31:25.9774N, 89:16.9831W,60
DRAGON,Alabama,NO,80.3,3940191,MTA17-2019-018,w65606501r,ns.w.656065:01.r.sma,656065,0,0,4000,0,1,ON,,,,,"656065,1","656065,2","656065,3","656065,4","656065,5","656065,6",5770045,OFF,,,,,,,5,,31:23.6749N, 89:16.2831W,50
SIG 82.3/82.4,Alabama,NO,82.3,3940192,MTA17-2019-018,w65606601r,ns.w.656066:01.r.sma,656066,0,0,4000,0,1,ON,,,,,"656066,1","656066,2","656066,3","656066,4","656066,5","656066,6",5770045,OFF,,,,,,,5,,31:21.8326N, 89:16.1393W,53
SIG 83.5/83.6,Alabama,NO,83.62,3940193,MTA17-2019-018,w65606701r,ns.w.656067:01.r.sma,656067,0,0,4000,0,1,ON,,,,,"656067,1","656067,2","656067,3","656067,4","656067,5","656067,6",5770045,OFF,,,,,,,5,,31:20.8904N, 89:16.2909W,49
SIG 84.5/A84.6/B84.6,Alabama,NO,84.7,3940194,MTA17-2019-018,w65606801r,ns.w.656068:01.r.sma,656068,0,0,4000,0,1,ON,,,,,"656068,1","656068,2","656068,3","656068,4","656068,5","656068,6",5770045,OFF,,,,,,,5,,31:20.0592N, 89:16.7415W,49
HATTIESBURG,Alabama,NO,85.4,3940195,MTA17-2019-018,w65606901r,ns.w.656069:01.r.sma,656069,0,0,4000,0,1,ON,,,,,"656069,1","656069,2","656069,3","656069,4","656069,5","656069,6",5770045,OFF,,,,,,,5,,31:19.5813N, 89:17.2584W,50
SIG 87.4/87.5,Alabama,NO,87.4,3940196,MTA17-2019-018,w65607001r,ns.w.656070:01.r.sma,656070,0,0,4000,0,1,ON,,,,,"656070,1","656070,2","656070,3","656070,4","656070,5","656070,6",5770045,OFF,,,,,,,5,,31:18.3258N, 89:18.7304W,68
SIG 90.7/90.8,Alabama,NO,90.6,3940197,MTA17-2019-018,w65608101r,ns.w.656081:01.r.sma,656081,0,0,4000,0,1,ON,,,,,"656081,1","656081,2","656081,3","656081,4","656081,5","656081,6",3680023,OFF,,,,,,,5,,31:16.4805N, 89:20.8044W,96
SIG A93.2/B93.2/93.3,Alabama,NO,93.2,3940198,MTA17-2019-018,w65608201r,ns.w.656082:01.r.sma,656082,0,0,4000,0,1,ON,,,,,"656082,1","656082,2","656082,3","656082,4","656082,5","656082,6",3680023,OFF,,,,,,,5,,31:15.0870N, 89:22.4853W,96
SIG 96.0/A96.1/B96.1,Alabama,NO,96,3940199,MTA17-2019-018,w65608301r,ns.w.656083:01.r.sma,656083,0,0,4000,0,1,ON,,,,,"656083,1","656083,2","656083,3","656083,4","656083,5","656083,6",3680023,OFF,,,,,,,5,,31:12.7516N, 89:23.1994W,76
SIG 98.5/98.6,Alabama,NO,98,3940200,MTA17-2019-018,w65608401r,ns.w.656084:01.r.sma,656084,0,0,4000,0,1,ON,,,,,"656084,1","656084,2","656084,3","656084,4","656084,5","656084,6",3680023,OFF,,,,,,,5,,31:10.9607N, 89:23.7467W,90
SIG 101.2/101.3,Alabama,NO,101.21,3940201,MTA17-2019-018,w65608501r,ns.w.656085:01.r.sma,656085,0,0,4000,0,1,ON,,,,,"656085,1","656085,2","656085,3","656085,4","656085,5","656085,6",3680023,OFF,,,,,,,5,,31:08.8696N, 89:24.5033W,121
SIG 102.1/102.2,Alabama,NO,102.1,3940202,MTA17-2019-018,w65608601r,ns.w.656086:01.r.sma,656086,0,0,4000,0,1,ON,,,,,"656086,1","656086,2","656086,3","656086,4","656086,5","656086,6",3680023,OFF,,,,,,,5,,31:08.0154N, 89:24.9600W,117
SIG 104.3/104.4,Alabama,NO,104.3,3940203,MTA17-2019-018,w65608701r,ns.w.656087:01.r.sma,656087,0,0,4000,0,1,ON,,,,,"656087,1","656087,2","656087,3","656087,4","656087,5","656087,6",3680024,OFF,,,,,,,5,,31:06.4631N, 89:25.6391W,99
SIG 106.8/106.9,Alabama,NO,106.95,3940204,MTA17-2019-018,w65608801r,ns.w.656088:01.r.sma,656088,0,0,4000,0,1,ON,,,,,"656088,1","656088,2","656088,3","656088,4","656088,5","656088,6",3680024,OFF,,,,,,,5,,31:04.5812N, 89:26.1785W,86
SIG 109.1/109.2,Alabama,NO,109.2,3940205,MTA17-2019-018,w65608901r,ns.w.656089:01.r.sma,656089,0,0,4000,0,1,ON,,,,,"656089,1","656089,2","656089,3","656089,4","656089,5","656089,6",3680024,OFF,,,,,,,5,,31:02.5540N, 89:26.5345W,86
SIG 112.1/A112.0/B112.0,Alabama,NO,112.2,3940206,MTA17-2019-018,w65609001r,ns.w.656090:01.r.sma,656090,0,0,4000,0,1,ON,,,,,"656090,1","656090,2","656090,3","656090,4","656090,5","656090,6",3680024,OFF,,,,,,,5,,31:00.2166N, 89:26.8216W,85
SIG 113.4/113.5/B113.5,Alabama,NO,113.4,3940207,MTA17-2019-018,w65610101r,ns.w.656101:01.r.sma,656101,0,0,4000,0,1,ON,,,,,"656101,1","656101,2","656101,3","656101,4","656101,5","656101,6",3680024,OFF,,,,,,,5,,30:59.3163N, 89:27.5387W,80
SIG 115.3/115.4,Alabama,NO,115.4,3940208,MTA17-2017-012,w65610201r,ns.w.656102:01.r.sma,656102,0,0,4000,0,CLOSE PROX,ON,,,,,"656102,1","656102,2","656102,3","656102,4","656102,5","656102,6",,OFF,,,,,,,5,,,,0
SIG 118.2/118.3,Alabama,NO,118.2,3940209,MTA17-2019-018,w65610301r,ns.w.656103:01.r.sma,656103,0,0,4000,0,1,ON,,,,,"656103,1","656103,2","656103,3","656103,4","656103,5","656103,6",3680024,OFF,,,,,,,5,,30:55.7706N, 89:29.7517W,72
SIG 121.1/121.2,Alabama,NO,122.2,3940210,MTA17-2019-018,w65610401r,ns.w.656104:01.r.sma,656104,0,0,4000,0,1,ON,,,,,"656104,1","656104,2","656104,3","656104,4","656104,5","656104,6",3680025,OFF,,,,,,,5,,30:53.6141N, 89:30.9983W,79
POPLARVILLE,Alabama,NO,124.3,3940211,MTA17-2019-018,w65610501r,ns.w.656105:01.r.sma,656105,0,0,4000,0,1,ON,,,,,"656105,1","656105,2","656105,3","656105,4","656105,5","656105,6",3680025,OFF,,,,,,,5,,30:51.0201N, 89:31.9370W,102
POPLARVILLE,Alabama,NO,125.3,3940212,MTA17-2017-012,w65610601r,ns.w.656106:01.r.sma,656106,0,0,4000,0,1,ON,,,,,"656106,1","656106,2","656106,3","656106,4","656106,5","656106,6",3680025,OFF,,,,,,,5,,30:50.1917N, 89:32.1191W,92
SIG 127.6/127.7,Alabama,NO,127.6,3940213,MTA17-2019-018,w65610701r,ns.w.656107:01.r.sma,656107,0,0,4000,0,1,ON,,,,,"656107,1","656107,2","656107,3","656107,4","656107,5","656107,6",3680025,OFF,,,,,,,5,,30:48.7532N, 89:33.4708W,75
SIG 129.6/129.7,Alabama,NO,129.6,3940214,MTA17-2019-018,w65610801r,ns.w.656108:01.r.sma,656108,0,0,4000,0,1,ON,,,,,"656108,1","656108,2","656108,3","656108,4","656108,5","656108,6",3680025,OFF,,,,,,,5,,30:47.2324N, 89:34.4017W,62
DERBY,Alabama,NO,131.9,3940215,MTA17-2019-018,w65610901r,ns.w.656109:01.r.sma,656109,0,0,4000,0,1,ON,,,,,"656109,1","656109,2","656109,3","656109,4","656109,5","656109,6",3680025,OFF,,,,,,,5,,30:45.2533N, 89:35.0801W,51
SIG 134.3/134.4,Alabama,NO,134.3,3940216,MTA17-2019-018,w65611001r,ns.w.656110:01.r.sma,656110,0,0,4000,0,1,ON,,,,,"656110,1","656110,2","656110,3","656110,4","656110,5","656110,6",3680025,OFF,,,,,,,5,,30:43.2145N, 89:35.8351W,56
SIG 136.8/136.9,Alabama,NO,136.8,3940217,MTA17-2019-018,w65612101r,ns.w.656121:01.r.sma,656121,0,0,4000,0,1,ON,,,,,"656121,1","656121,2","656121,3","656121,4","656121,5","656121,6",3680026,OFF,,,,,,,5,,30:41.4711N, 89:37.0414W,50
SIG 139.7/139.8,Alabama,NO,139.8,3940218,MTA17-2019-018,w65612201r,ns.w.656122:01.r.sma,656122,0,0,4000,0,1,ON,,,,,"656122,1","656122,2","656122,3","656122,4","656122,5","656122,6",3680026,OFF,,,,,,,5,,30:39.2484N, 89:38.3556W,72
SIG 142.8/142.9,Alabama,NO,142.8,3940219,MTA17-2019-018,w65612301r,ns.w.656123:01.r.sma,656123,0,0,4000,0,1,ON,,,,,"656123,1","656123,2","656123,3","656123,4","656123,5","656123,6",3680026,OFF,,,,,,,5,,30:36.6787N, 89:39.0071W,53
SIG 145.8/14.9,Alabama,NO,145.9,3940220,MTA17-2019-018,w65612401r,ns.w.656124:01.r.sma,656124,0,0,4000,0,1,ON,,,,,"656124,1","656124,2","656124,3","656124,4","656124,5","656124,6",3680026,OFF,,,,,,,5,,30:34.2435N, 89:40.1226W,28
PICAYUNE,Alabama,NO,148.7,3940221,MTA17-2019-018,w65612501r,ns.w.656125:01.r.sma,656125,0,0,4000,0,1,ON,,,,,"656125,1","656125,2","656125,3","656125,4","656125,5","656125,6",3680026,OFF,,,,,,,5,,30:31.9052N, 89:40.7427W,24
SIG 150.6/150.7/B150.7,Alabama,NO,150.7,3940222,MTA17-2019-018,w65612601r,ns.w.656126:01.r.sma,656126,0,0,4000,0,1,ON,,,,,"656126,1","656126,2","656126,3","656126,4","656126,5","656126,6",3680026,OFF,,,,,,,5,,30:30.2496N, 89:41.1648W,15
SIG 153.3/153.4,Alabama,NO,153.3,3940223,MTA17-2019-018,w65612701r,ns.w.656127:01.r.sma,656127,0,0,4000,0,1,ON,,,,,"656127,1","656127,2","656127,3","656127,4","656127,5","656127,6",3680027,OFF,,,,,,,5,,30:28.0121N, 89:41.8257W,14
SIG 156.6/156.7,Alabama,NO,156.6,3940224,MTA17-2019-018,w65612801r,ns.w.656128:01.r.sma,656128,0,0,4000,0,1,ON,,,,,"656128,1","656128,2","656128,3","656128,4","656128,5","656128,6",3680027,OFF,,,,,,,5,,30:25.4170N, 89:43.1647W,13
PEARL RIVER BRIDGE,Alabama,NO,159.5,3940225,MTA17-2019-018,w65612901r,ns.w.656129:01.r.sma,656129,0,0,4000,0,1,ON,,,,,"656129,1","656129,2","656129,3","656129,4","656129,5","656129,6",3680027,OFF,,,,,,,5,,30:23.5096N, 89:43.9497W,9
PEARL RIVER,Alabama,NO,160.2,3940226,MTA17-2017-012,w65613001r,ns.w.656130:01.r.sma,656130,0,0,4000,0,CLOSE PROX,ON,,,,,"656130,1","656130,2","656130,3","656130,4","656130,5","656130,6",,OFF,,,,,,,5,,,,0
SIG 161.7/161.6,Alabama,NO,161.4,3940227,MTA17-2019-018,w65614101r,ns.w.656141:01.r.sma,656141,0,0,4000,0,1,ON,,,,,"656141,1","656141,2","656141,3","656141,4","656141,5","656141,6",3680027,OFF,,,,,,,5,,30:21.5463N, 89:45.0491W,16
SIG 163.7/163.8,Alabama,NO,163.7,3940228,MTA17-2019-018,w65614201r,ns.w.656142:01.r.sma,656142,0,0,4000,0,1,ON,,,,,"656142,1","656142,2","656142,3","656142,4","656142,5","656142,6",3680027,OFF,,,,,,,5,,30:19.6448N, 89:45.8090W,13
SIG 166.3/166.4,Alabama,NO,166.3,3940229,MTA17-2019-018,w65614301r,ns.w.656143:01.r.sma,656143,0,0,4000,0,1,ON,,,,,"656143,1","656143,2","656143,3","656143,4","656143,5","656143,6",3680027,OFF,,,,,,,5,,30:17.5563N, 89:46.6264W,13
SIG 168.1/A168.2/B168.2,Alabama,NO,168.1,3940230,MTA17-2019-018,w65614401r,ns.w.656144:01.r.sma,656144,0,0,4000,0,1,ON,,,,,"656144,1","656144,2","656144,3","656144,4","656144,5","656144,6",3680027,OFF,,,,,,,5,,30:16.0551N, 89:47.3341W,4
SIG 169.8/A169.9/B169.9,Alabama,NO,169.89,3940231,MTA17-2019-018,w65614501r,ns.w.656145:01.r.sma,656145,0,0,4000,0,1,ON,,,,,"656145,1","656145,2","656145,3","656145,4","656145,5","656145,6",3680027,OFF,,,,,,,5,,30:14.7049N, 89:48.1568W,2
SIG 172.1/172.2,Alabama,NO,172.1,3940232,MTA17-2019-018,w65614601r,ns.w.656146:01.r.sma,656146,0,0,4000,0,1,ON,,,,,"656146,1","656146,2","656146,3","656146,4","656146,5","656146,6",3680028,OFF,,,,,,,5,,30:13.0862N, 89:49.4526W,5
SIG 173.3,Alabama,NO,173.3,3940233,F1,w65614701r,ns.w.656147:01.r.sma,656147,0,0,4000,900,1,OFF,"420,30,127,656147,1",,,,,,,,,,,OFF,,,,,,,5,,,,0
NORTH DRAW,Alabama,NO,173.4,3940234,MTA17-2019-018,w65614801r,ns.w.656148:01.r.sma,656148,0,0,4000,0,1,ON,,,,,"656148,1","656148,2","656148,3","656148,4","656148,5","656148,6",3680028,OFF,,,,,,,5,,30:12.2360N, 89:50.1289W,17
SIG 176.3/176.4,Alabama,NO,176.5,3940235,MTA17-2019-018,w65614901r,ns.w.656149:01.r.sma,656149,0,0,4000,0,1,ON,,,,,"656149,1","656149,2","656149,3","656149,4","656149,5","656149,6",3680028,OFF,,,,,,,5,,30:10.0127N, 89:51.9200W,2
SIG 179.2/179.3,Alabama,NO,179.2,3940236,MTA17-2019-018,w65615001r,ns.w.656150:01.r.sma,656150,0,0,4000,0,1,ON,,,,,"656150,1","656150,2","656150,3","656150,4","656150,5","656150,6",3680028,OFF,,,,,,,5,,30:08.0113N, 89:53.5223W,8
X TOWER,Alabama,NO,181.8,3940237,MTA17-2019-018,w65616101r,ns.w.656161:01.r.sma,656161,0,0,4000,0,1,ON,,,,,"656161,1","656161,2","656161,3","656161,4","656161,5","656161,6",3680028,OFF,,,,,,,5,,30:06.1512N, 89:55.0129W,15
SIG 184.5/184.6,Alabama,NO,184.5,3940238,MTA17-2019-018,w65616201r,ns.w.656162:01.r.sma,656162,0,0,4000,0,1,ON,,,,,"656162,1","656162,2","656162,3","656162,4","656162,5","656162,6",3680028,OFF,,,,,,,5,,30:04.5351N, 89:56.6631W,7
SIG 186.7/186.8,Alabama,NO,186.9,3940239,MTA17-2019-018,w65616301r,ns.w.656163:01.r.sma,656163,0,0,4000,0,1,ON,,,,,"656163,1","656163,2","656163,3","656163,4","656163,5","656163,6",3680028,OFF,,,,,,,5,,30:03.1720N, 89:58.6695W,4
SIG 189.1/189.2,Alabama,NO,189,3940240,MTA17-2019-018,w65616401r,ns.w.656164:01.r.sma,656164,0,0,4000,0,1,ON,,,,,"656164,1","656164,2","656164,3","656164,4","656164,5","656164,6",8455069,OFF,,,,,,,5,,30:02.3385N, 90:00.5393W,5
SEABROOK BRIDGE,Alabama,NO,190.8,3940241,MTA17-2019-018,w65616501r,ns.w.656165:01.r.sma,656165,0,0,4000,0,1,ON,,,,,"656165,1","656165,2","656165,3","656165,4","656165,5","656165,6",2621504,OFF,,,,,,,5,,30:01.8449N, 90:02.2356W,6
SIG 2R/4R,Alabama,NO,190.84,3940242,F1,w65616601r,ns.w.656166:01.r.sma,656166,0,0,4000,900,1,OFF,"0,30,126,656166,1",,,,,,,,,,,OFF,,,,,,,5,,,,0
SIG 192.1/192.2,Alabama,NO,192.12,3940243,MTA17-2019-018,w65616701r,ns.w.656167:01.r.sma,656167,0,0,4000,0,1,ON,,,,,"656167,1","656167,2","656167,3","656167,4","656167,5","656167,6",8455069,OFF,,,,,,,5,,30:00.9929N, 90:02.7992W,0
OLIVER JCT,Alabama,NO,194.2,3940244,MTA17-2019-018,w65616801r,ns.w.656168:01.r.sma,656168,0,0,4000,0,1,ON,,,,,"656168,1","656168,2","656168,3","656168,4","656168,5","656168,6",2621504,OFF,,,,,,,5,,29:59.2956N, 90:02.6456W,7
EAST CITY JUNCTION,Alabama,NT,3.8,3940245,MTA17-2019-018,w65618101r,ns.w.656181:01.r.sma,656181,0,0,4000,0,1,ON,,,,,"656181,1","656181,2","656181,3","656181,4","656181,5","656181,6",8455069,OFF,,,,,,,5,,,,0
SIG 5.2/5.3,Alabama,NT,5.6,3940246,MTA17-2019-018,w65618201r,ns.w.656182:01.r.sma,656182,0,0,4000,0,1,ON,,,,,"656182,1","656182,2","656182,3","656182,4","656182,5","656182,6",8455069,OFF,,,,,,,5,,29:59.4878N, 90:04.5178W,8
FRENCHMEN ST,Alabama,NT,6.7,3940247,MTA17-2019-018,w65618301r,ns.w.656183:01.r.sma,656183,0,0,4000,0,1,ON,,,,,"656183,1","656183,2","656183,3","656183,4","656183,5","656183,6",8455069,OFF,,,,,,,5,,29:59.1859N, 90:03.6389W,4
ELYSIAN FIELDS REMOTE,Alabama,NT,7,3940248,F1,w65618401r,ns.w.656184:01.r.sma,656184,0,0,4000,900,1,OFF,"30,30,127,656184,1",,,,,,,,,,,OFF,,,,,,,5,,,,0
ELYSIAN FIELDS MAIN,Alabama,NT,7.1,3940249,MTA17-2019-018,w65618501r,ns.w.656185:01.r.sma,656185,0,0,4000,0,1,ON,,,,,"656185,1","656185,2","656185,3","656185,4","656185,5","656185,6",8455069,OFF,,,,,,,5,,29:59.1643N, 90:03.2686W,4
TERMINAL JUNCTION,Alabama,NT,7.7,3940250,MTA17-2019-018,w65618601r,ns.w.656186:01.r.sma,656186,0,0,4000,0,1,ON,,,,,"656186,1","656186,2","656186,3","656186,4","656186,5","656186,6",2621504,OFF,,,,,,,5,,29:59.1723N, 90:02.8002W,2
FLORIDA AVE BRIDGE,Alabama,NT,9.3,3940251,F1,w65618701r,ns.w.656187:01.r.sma,656187,0,0,4000,900,1,OFF,"60,30,125,656187,1",,,,,,,,,,,OFF,,,,,,,5,,,,0
TREATMENT PLANT,Alabama,NT,10.8,3940252,F1,w65618801r,ns.w.656188:01.r.sma,656188,0,0,4000,900,1,OFF,"60,30,126,656188,1",,,,,,,,,,,OFF,,,,,,,5,,,,0
CHALMETTE,Alabama,NT,12.2,3940253,F1,w65618901r,ns.w.656189:01.r.sma,656189,0,0,4000,900,1,OFF,"60,30,127,656189,1",,,,,,,,,,,OFF,,,,,,,5,,,,0
ROSIN JUNCTION,Alabama,NT,13.9,3940254,F1,w65619001r,ns.w.656190:01.r.sma,656190,0,0,4000,900,1,OFF,"90,30,113,656190,1",,,,,,,,,,,OFF,,,,,,,5,,,,0
STEVENSON,Alabama,A,279.9,3940255,MTA29-2018-005,w66000101r,ns.w.660001:01.r.sma,660001,0,0,4000,0,1,ON,,,,,"660001,1","660001,2","660001,3","660001,4","660001,5","660001,6",2622129,OFF,,,,,,,5,,34:52.0875N, 85:50.3235W,193
EE STEVENSON SIDING,Alabama,A,281.1,3940256,MTA29-2018-005,w66000201r,ns.w.660002:01.r.sma,660002,0,0,4000,0,1,ON,,,,,"660002,1","660002,2","660002,3","660002,4","660002,5","660002,6",2622128,OFF,,,,,,,5,,,,0
WE STEVENSON SIDING,Alabama,A,282.6,3940257,MTA29-2018-005,w66000301r,ns.w.660003:01.r.sma,660003,0,0,4000,0,1,ON,,,,,"660003,1","660003,2","660003,3","660003,4","660003,5","660003,6",2622128,OFF,,,,,,,5,,34:50.2507N, 85:52.1481W,196
SIG 286.0/286.1,Alabama,A,286,3940258,MTA29-2018-005,w66000401r,ns.w.660004:01.r.sma,660004,0,0,4000,0,1,ON,,,,,"660004,1","660004,2","660004,3","660004,4","660004,5","660004,6",3680077,OFF,,,,,,,5,,34:47.8789N, 85:54.3475W,189
SIG 289.8/289.9,Alabama,A,289.9,3940259,MTA29-2018-005,w66000501r,ns.w.660005:01.r.sma,660005,0,0,4000,0,1,ON,,,,,"660005,1","660005,2","660005,3","660005,4","660005,5","660005,6",3680077,OFF,,,,,,,5,,34:45.3726N, 85:56.6704W,198
SIG 291.8/291.9,Alabama,A,291.95,3940260,MTA29-2018-005,w66000601r,ns.w.660006:01.r.sma,660006,0,0,4000,0,1,ON,,,,,"660006,1","660006,2","660006,3","660006,4","660006,5","660006,6",3680077,OFF,,,,,,,5,,34:43.7763N, 85:58.1506W,204
SIG 294.8/294.9,Alabama,A,294.9,3940261,MTA29-2018-005,w66000701r,ns.w.660007:01.r.sma,660007,0,0,4000,0,1,ON,,,,,"660007,1","660007,2","660007,3","660007,4","660007,5","660007,6",3680077,OFF,,,,,,,5,,34:41.7494N, 86:00.0312W,202
SIG 297.4/297.5,Alabama,A,297.5,3940262,MTA29-2018-005,w66000801r,ns.w.660008:01.r.sma,660008,0,0,4000,0,1,ON,,,,,"660008,1","660008,2","660008,3","660008,4","660008,5","660008,6",3680077,OFF,,,,,,,5,,34:40.4957N, 86:01.9694W,202
SIG 298.1/298.2,Alabama,A,298.3,3940263,MTA29-2016-004,w66000901r,ns.w.660009:01.r.sma,660009,0,0,4000,1110,1,OFF,"0,30,154,660009,1",,,,,,,,,,3680077,OFF,,,,,,,5,,34:40.5086N, 86:02.9392W,205
SIG 300.8/300.9,Alabama,A,300.9,3940264,MTA29-2016-004,w66001001r,ns.w.660010:01.r.sma,660010,0,0,4000,1110,1,OFF,"30,30,154,660010,1",,,,,,,,,,3680077,OFF,,,,,,,5,,34:41.4709N, 86:05.4281W,194
EE MIDWAY,Alabama,A,304.1,3940265,MTA29-2018-005,w66002101r,ns.w.660021:01.r.sma,660021,0,0,4000,0,1,ON,,,,,"660021,1","660021,2","660021,3","660021,4","660021,5","660021,6",3680078,OFF,,,,,,,5,,34:40.8890N, 86:08.3550W,186
WE MIDWAY,Alabama,A,305.7,3940266,MTA29-2018-005,w66002201r,ns.w.660022:01.r.sma,660022,0,0,4000,0,1,ON,,,,,"660022,1","660022,2","660022,3","660022,4","660022,5","660022,6",3680078,OFF,,,,,,,5,,34:40.1473N, 86:09.8554W,185
SIG 307.8/307.9,Alabama,A,307.8,3940267,MTA29-2018-005,w66002301r,ns.w.660023:01.r.sma,660023,0,0,4000,0,1,ON,,,,,"660023,1","660023,2","660023,3","660023,4","660023,5","660023,6",3680078,OFF,,,,,,,5,,34:40.3918N, 86:11.9712W,192
SIG 310.3/310.4,Alabama,A,310.3,3940268,MTA29-2018-005,w66002401r,ns.w.660024:01.r.sma,660024,0,0,4000,0,1,ON,,,,,"660024,1","660024,2","660024,3","660024,4","660024,5","660024,6",3680078,OFF,,,,,,,5,,34:39.5044N, 86:14.1572W,198
SIG 313.4/313.5,Alabama,A,313.4,3940269,MTA29-2018-005,w66002501r,ns.w.660025:01.r.sma,660025,0,0,4000,0,1,ON,,,,,"660025,1","660025,2","660025,3","660025,4","660025,5","660025,6",3680078,OFF,,,,,,,5,,34:37.5689N, 86:16.5334W,194
SIG 316.0/316.1,Alabama,A,316,3940270,MTA29-2018-005,w66002601r,ns.w.660026:01.r.sma,660026,0,0,4000,570,1,OFF,"0,30,166,660026,1",,,,,,,,,,3680078,OFF,,,,,,,5,,,,0
SIG 318.5/618.6,Alabama,A,318.4,3940271,MTA29-2018-005,w66002701r,ns.w.660027:01.r.sma,660027,0,0,4000,0,1,ON,,,,,"660027,1","660027,2","660027,3","660027,4","660027,5","660027,6",3680078,OFF,,,,,,,5,,34:39.9115N, 86:19.6843W,182
SIG 321.3/321.4,Alabama,A,321.4,3940272,MTA29-2018-005,w66002801r,ns.w.660028:01.r.sma,660028,0,0,4000,0,1,ON,,,,,"660028,1","660028,2","660028,3","660028,4","660028,5","660028,6",3680078,OFF,,,,,,,5,,34:41.6375N, 86:21.5103W,195
